kabupaten,kecamatan,avg_rainfall,max_rainfall,avg_temperature,elevation,landcover_class,ndvi,slope,soil_moisture,year,month,banjir,latitude,longitude,tanggal,musim,label_banjir,status_risiko,hujan_lag1,hujan_lag3,hujan_lag7,rolling_avg_3,rolling_avg_7,rolling_avg_14,musim_encoded,lc_built_up,lc_tree_cover,lc_unknown,lc_cropland,lc_permanent_water_bodies,risiko_index
Bekasi,Tambunselatan,63.162,86.733,29.01,20.065,Built-Up,0.2,0.152,36.675,2020,1,1,-6.2571,107.0543,2020-01-01,Hujan,True,tinggi,0.0,0.0,0.0,63.162,63.162,63.162,2,1,0,0,0,0,30.646
Bekasi,Tambunselatan,77.72,158.05,29.23,20.065,Built-Up,0.21,0.152,39.246,2020,2,1,-6.2571,107.0543,2020-02-01,Hujan,True,tinggi,63.162,0.0,0.0,70.441,70.441,70.441,2,1,0,0,0,0,36.985
Bekasi,Tambunselatan,40.02,61.83,39.58,20.065,Built-Up,0.408,0.152,39.08,2020,3,0,-6.2571,107.0543,2020-03-01,Hujan,False,sedang,77.72,0.0,0.0,60.301,60.301,60.301,2,1,0,0,0,0,21.902
Bekasi,Tambunselatan,31.972,50.883,37.18,20.065,Built-Up,0.393,0.152,37.893,2020,4,0,-6.2571,107.0543,2020-04-01,Peralihan,False,sedang,40.02,63.162,0.0,49.904,53.219,53.219,1,1,0,0,0,0,18.443
Bekasi,Tambunselatan,35.954,78.71,37.71,20.065,Built-Up,0.42,0.152,37.15,2020,5,0,-6.2571,107.0543,2020-05-01,Kemarau,False,sedang,31.972,77.72,0.0,35.982,49.766,49.766,0,1,0,0,0,0,19.891
Bekasi,Tambunselatan,9.222,16.059,35.6,20.065,Built-Up,0.426,0.152,33.985,2020,6,0,-6.2571,107.0543,2020-06-01,Kemarau,False,rendah,35.954,40.02,0.0,25.716,43.008,43.008,0,1,0,0,0,0,8.566
Bekasi,Tambunselatan,14.486,31.7,36.31,20.065,Built-Up,0.374,0.152,32.173,2020,7,0,-6.2571,107.0543,2020-07-01,Kemarau,False,rendah,9.222,31.972,0.0,19.887,38.934,38.934,0,1,0,0,0,0,10.301
Bekasi,Tambunselatan,11.935,45.958,38.02,20.065,Built-Up,0.363,0.152,26.646,2020,8,0,-6.2571,107.0543,2020-08-01,Kemarau,False,rendah,14.486,35.954,63.162,11.881,31.616,35.559,0,1,0,0,0,0,8.174
Bekasi,Tambunselatan,23.236,49.216,40.18,20.065,Built-Up,0.343,0.152,26.243,2020,9,0,-6.2571,107.0543,2020-09-01,Kemarau,False,sedang,11.935,9.222,77.72,16.552,23.832,34.19,0,1,0,0,0,0,12.611
Bekasi,Tambunselatan,29.03,49.216,39.92,20.065,Built-Up,0.288,0.152,31.401,2020,10,1,-6.2571,107.0543,2020-10-01,Peralihan,True,sedang,23.236,14.486,40.02,21.4,22.262,33.674,1,1,0,0,0,0,15.952
Bekasi,Tambunselatan,40.039,87.594,39.82,20.065,Built-Up,0.346,0.152,35.503,2020,11,0,-6.2571,107.0543,2020-11-01,Hujan,False,sedang,29.03,11.935,31.972,30.768,23.415,34.252,2,1,0,0,0,0,21.184
Bekasi,Tambunselatan,35.553,68.726,35.63,20.065,Built-Up,0.349,0.152,38.333,2020,12,0,-6.2571,107.0543,2020-12-01,Hujan,False,sedang,40.039,23.236,35.954,34.874,23.357,34.361,2,1,0,0,0,0,19.956
Bekasi,Tambunselatan,55.298,95.949,29.39,20.065,Built-Up,0.184,0.152,38.85,2021,1,0,-6.2571,107.0543,2021-01-01,Hujan,False,tinggi,35.553,29.03,9.222,43.63,29.94,35.971,2,1,0,0,0,0,27.933
Bekasi,Tambunselatan,80.939,126.167,30.61,20.065,Built-Up,0.203,0.152,39.659,2021,2,1,-6.2571,107.0543,2021-02-01,Hujan,True,tinggi,55.298,40.039,14.486,57.263,39.433,39.183,2,1,0,0,0,0,38.354
Bekasi,Tambunselatan,27.84,40.479,39.86,20.065,Built-Up,0.291,0.152,38.636,2021,3,0,-6.2571,107.0543,2021-03-01,Hujan,False,sedang,80.939,35.553,11.935,54.692,41.705,36.66,2,1,0,0,0,0,16.923
Bekasi,Tambunselatan,23.025,64.496,37.68,20.065,Built-Up,0.414,0.152,36.677,2021,4,0,-6.2571,107.0543,2021-04-01,Peralihan,False,sedang,27.84,55.298,23.236,43.935,41.675,32.753,1,1,0,0,0,0,14.624
Bekasi,Tambunselatan,22.889,38.217,36.36,20.065,Built-Up,0.406,0.152,35.503,2021,5,0,-6.2571,107.0543,2021-05-01,Kemarau,False,sedang,23.025,80.939,29.03,24.585,40.798,31.53,0,1,0,0,0,0,14.333
Bekasi,Tambunselatan,19.681,43.021,35.6,20.065,Built-Up,0.421,0.152,35.553,2021,6,0,-6.2571,107.0543,2021-06-01,Kemarau,False,rendah,22.889,27.84,40.039,21.865,37.889,30.652,0,1,0,0,0,0,13.062
Bekasi,Tambunselatan,14.589,30.947,36.41,20.065,Built-Up,0.41,0.152,34.191,2021,7,0,-6.2571,107.0543,2021-07-01,Kemarau,False,rendah,19.681,23.025,35.553,19.053,34.894,29.126,0,1,0,0,0,0,10.752
Bekasi,Tambunselatan,14.271,25.608,37.09,20.065,Built-Up,0.378,0.152,30.839,2021,8,0,-6.2571,107.0543,2021-08-01,Kemarau,False,rendah,14.589,22.889,55.298,16.18,29.033,29.486,0,1,0,0,0,0,9.949
Bekasi,Tambunselatan,16.754,57.714,38.99,20.065,Built-Up,0.349,0.152,31.184,2021,9,0,-6.2571,107.0543,2021-09-01,Kemarau,False,rendah,14.271,19.681,80.939,15.205,19.864,29.649,0,1,0,0,0,0,11.007
Bekasi,Tambunselatan,39.353,105.254,39.89,20.065,Built-Up,0.308,0.152,31.529,2021,10,0,-6.2571,107.0543,2021-10-01,Peralihan,False,sedang,16.754,14.589,27.84,23.459,21.509,31.607,1,1,0,0,0,0,20.11
Bekasi,Tambunselatan,63.247,109.823,34.1,20.065,Built-Up,0.311,0.152,38.916,2021,11,1,-6.2571,107.0543,2021-11-01,Hujan,True,tinggi,39.353,14.271,23.025,39.785,27.255,34.465,2,1,0,0,0,0,31.145
Bekasi,Tambunselatan,29.748,63.703,38.66,20.065,Built-Up,0.324,0.152,39.012,2021,12,0,-6.2571,107.0543,2021-12-01,Hujan,False,sedang,63.247,16.754,22.889,44.116,28.235,34.516,2,1,0,0,0,0,17.766
Bekasi,Tambunselatan,44.242,79.526,39.43,20.065,Built-Up,0.343,0.152,37.904,2022,1,0,-6.2571,107.0543,2022-01-01,Hujan,False,sedang,29.748,39.353,19.681,45.746,31.743,34.816,2,1,0,0,0,0,23.345
Bekasi,Tambunselatan,41.53,71.426,28.97,20.065,Built-Up,0.291,0.152,38.216,2022,2,0,-6.2571,107.0543,2022-02-01,Hujan,False,sedang,44.242,63.247,14.589,38.507,35.592,35.243,2,1,0,0,0,0,22.315
Bekasi,Tambunselatan,33.781,58.982,36.62,20.065,Built-Up,0.383,0.152,38.13,2022,3,0,-6.2571,107.0543,2022-03-01,Hujan,False,sedang,41.53,29.748,14.271,39.851,38.379,33.706,2,1,0,0,0,0,19.212
Bekasi,Tambunselatan,27.934,51.496,37.36,20.065,Built-Up,0.415,0.152,37.582,2022,4,0,-6.2571,107.0543,2022-04-01,Peralihan,False,sedang,33.781,44.242,16.754,34.415,39.976,29.92,1,1,0,0,0,0,16.769
Bekasi,Tambunselatan,32.416,46.035,37.95,20.065,Built-Up,0.416,0.152,37.812,2022,5,0,-6.2571,107.0543,2022-05-01,Kemarau,False,sedang,27.934,41.53,39.353,31.377,38.985,30.247,0,1,0,0,0,0,18.608
Bekasi,Tambunselatan,18.848,38.904,34.79,20.065,Built-Up,0.405,0.152,36.585,2022,6,0,-6.2571,107.0543,2022-06-01,Kemarau,False,rendah,32.416,33.781,63.247,26.399,32.643,29.949,0,1,0,0,0,0,12.933
Bekasi,Tambunselatan,21.869,60.418,36.13,20.065,Built-Up,0.406,0.152,35.114,2022,7,0,-6.2571,107.0543,2022-07-01,Kemarau,False,sedang,18.848,27.934,29.748,24.378,31.517,29.876,0,1,0,0,0,0,13.848
Bekasi,Tambunselatan,19.765,44.662,37.04,20.065,Built-Up,0.308,0.152,31.979,2022,8,0,-6.2571,107.0543,2022-08-01,Kemarau,False,rendah,21.869,32.416,44.242,20.161,28.02,29.882,0,1,0,0,0,0,12.364
Bekasi,Tambunselatan,27.284,79.09,39.27,20.065,Built-Up,0.318,0.152,33.312,2022,9,0,-6.2571,107.0543,2022-09-01,Kemarau,False,sedang,19.765,18.848,41.53,22.973,25.985,30.789,0,1,0,0,0,0,15.64
Bekasi,Tambunselatan,48.905,88.969,38.61,20.065,Built-Up,0.279,0.152,37.604,2022,10,0,-6.2571,107.0543,2022-10-01,Peralihan,False,sedang,27.284,21.869,33.781,31.985,28.146,33.263,1,1,0,0,0,0,25.141
Bekasi,Tambunselatan,61.871,90.575,41.36,20.065,Built-Up,0.288,0.152,38.097,2022,11,0,-6.2571,107.0543,2022-11-01,Hujan,False,tinggi,48.905,19.765,27.934,46.02,32.994,36.485,2,1,0,0,0,0,30.427
Bekasi,Tambunselatan,32.756,69.754,28.52,20.065,Built-Up,0.244,0.152,38.636,2022,12,0,-6.2571,107.0543,2022-12-01,Hujan,False,sedang,61.871,27.284,32.416,47.844,33.043,36.014,2,1,0,0,0,0,18.883
Bekasi,Tambunselatan,34.39,91.385,36.65,20.065,Built-Up,0.266,0.152,37.757,2023,1,1,-6.2571,107.0543,2023-01-01,Hujan,True,sedang,32.756,48.905,18.848,43.006,35.263,33.953,2,1,0,0,0,0,19.364
Bekasi,Tambunselatan,67.05,142.124,34.15,20.065,Built-Up,0.218,0.152,38.856,2023,2,0,-6.2571,107.0543,2023-02-01,Hujan,False,tinggi,34.39,61.871,21.869,44.732,41.717,36.617,2,1,0,0,0,0,32.64
Bekasi,Tambunselatan,35.782,65.21,28.23,20.065,Built-Up,0.287,0.152,37.429,2023,3,0,-6.2571,107.0543,2023-03-01,Hujan,False,sedang,67.05,32.756,19.765,45.741,44.005,36.013,2,1,0,0,0,0,19.858
Bekasi,Tambunselatan,24.499,58.844,38.7,20.065,Built-Up,0.406,0.152,37.328,2023,4,0,-6.2571,107.0543,2023-04-01,Peralihan,False,sedang,35.782,34.39,27.284,42.444,43.608,34.796,1,1,0,0,0,0,15.342
Bekasi,Tambunselatan,18.966,60.383,35.51,20.065,Built-Up,0.413,0.152,35.261,2023,5,0,-6.2571,107.0543,2023-05-01,Kemarau,False,rendah,24.499,67.05,48.905,26.416,39.331,33.738,0,1,0,0,0,0,12.717
Bekasi,Tambunselatan,15.193,52.928,35.21,20.065,Built-Up,0.395,0.152,32.509,2023,6,0,-6.2571,107.0543,2023-06-01,Kemarau,False,rendah,18.966,35.782,61.871,19.553,32.662,32.828,0,1,0,0,0,0,10.655
Bekasi,Tambunselatan,11.052,39.293,35.44,20.065,Built-Up,0.396,0.152,31.656,2023,7,0,-6.2571,107.0543,2023-07-01,Kemarau,False,rendah,15.193,24.499,32.756,15.07,29.562,31.302,0,1,0,0,0,0,8.828
Bekasi,Tambunselatan,6.467,8.479,36.38,20.065,Built-Up,0.348,0.152,23.8,2023,8,0,-6.2571,107.0543,2023-08-01,Kemarau,False,rendah,11.052,18.966,34.39,10.904,25.573,30.418,0,1,0,0,0,0,5.415
Bekasi,Tambunselatan,1.19,1.464,39.77,20.065,Built-Up,0.311,0.152,17.106,2023,9,0,-6.2571,107.0543,2023-09-01,Kemarau,False,rendah,6.467,15.193,67.05,6.236,16.164,28.941,0,1,0,0,0,0,1.96
Bekasi,Tambunselatan,5.299,9.779,39.93,20.065,Built-Up,0.297,0.152,19.625,2023,10,0,-6.2571,107.0543,2023-10-01,Peralihan,False,rendah,1.19,11.052,35.782,4.319,11.809,27.907,1,1,0,0,0,0,4.105
Bekasi,Tambunselatan,42.492,77.296,38.73,20.065,Built-Up,0.309,0.152,31.962,2023,11,0,-6.2571,107.0543,2023-11-01,Hujan,False,sedang,5.299,6.467,24.499,16.327,14.38,28.994,2,1,0,0,0,0,21.452
Bekasi,Tambunselatan,12.696,34.039,38.92,20.065,Built-Up,0.379,0.152,36.178,2023,12,0,-6.2571,107.0543,2023-12-01,Hujan,False,rendah,42.492,1.19,18.966,20.162,13.484,26.407,2,1,0,0,0,0,10.387
Bekasi,Tambunselatan,54.247,109.502,30.56,20.065,Built-Up,0.289,0.152,38.455,2024,1,0,-6.2571,107.0543,2024-01-01,Hujan,False,tinggi,12.696,5.299,15.193,36.478,19.063,25.863,2,1,0,0,0,0,27.449
Bekasi,Tambunselatan,44.812,64.59,30.15,20.065,Built-Up,0.322,0.152,38.896,2024,2,0,-6.2571,107.0543,2024-02-01,Hujan,False,sedang,54.247,42.492,11.052,37.252,23.886,26.724,2,1,0,0,0,0,23.769
Bekasi,Tambunselatan,40.81,78.223,35.98,20.065,Built-Up,0.355,0.152,38.013,2024,3,0,-6.2571,107.0543,2024-03-01,Hujan,False,sedang,44.812,12.696,6.467,46.623,28.792,27.182,2,1,0,0,0,0,21.996
Bekasi,Tambunselatan,41.16,54.22,36.56,20.065,Built-Up,0.406,0.152,38.067,2024,4,0,-6.2571,107.0543,2024-04-01,Peralihan,False,sedang,40.81,54.247,1.19,42.261,34.502,25.333,1,1,0,0,0,0,22.155
Bekasi,Tambunselatan,9.198,25.073,35.7,20.065,Built-Up,0.401,0.152,34.219,2024,5,0,-6.2571,107.0543,2024-05-01,Kemarau,False,rendah,41.16,44.812,5.299,30.389,35.059,23.434,0,1,0,0,0,0,8.599
Bekasi,Tambunselatan,13.947,35.297,34.84,20.065,Built-Up,0.405,0.152,33.332,2024,6,0,-6.2571,107.0543,2024-06-01,Kemarau,False,rendah,9.198,40.81,42.492,21.435,30.981,22.681,0,1,0,0,0,0,10.322
Bekasi,Tambunselatan,15.236,41.881,34.56,20.065,Built-Up,0.397,0.152,31.638,2024,7,0,-6.2571,107.0543,2024-07-01,Kemarau,False,rendah,13.947,41.16,12.696,12.794,31.344,22.414,0,1,0,0,0,0,10.498
Bekasi,Tambunselatan,8.247,13.159,35.59,20.065,Built-Up,0.356,0.152,25.007,2024,8,0,-6.2571,107.0543,2024-08-01,Kemarau,False,rendah,15.236,9.198,54.247,12.477,24.773,21.918,0,1,0,0,0,0,6.37
Bekasi,Tambunselatan,17.507,54.447,37.78,20.065,Built-Up,0.355,0.152,24.332,2024,9,0,-6.2571,107.0543,2024-09-01,Kemarau,False,rendah,8.247,13.947,44.812,13.663,20.872,22.379,0,1,0,0,0,0,9.939
Bekasi,Tambunselatan,9.837,22.992,38.25,20.065,Built-Up,0.343,0.152,27.095,2024,10,0,-6.2571,107.0543,2024-10-01,Peralihan,False,rendah,17.507,15.236,40.81,11.864,16.447,22.62,1,1,0,0,0,0,7.422
Bekasi,Tambunselatan,64.263,78.854,35.6,20.065,Built-Up,0.319,0.152,35.319,2024,11,0,-6.2571,107.0543,2024-11-01,Hujan,False,tinggi,9.837,8.247,41.16,30.536,19.748,27.125,2,1,0,0,0,0,30.833
Bekasi,Tambunselatan,46.728,74.283,29.5,20.065,Built-Up,0.238,0.152,37.526,2024,12,0,-6.2571,107.0543,2024-12-01,Hujan,False,sedang,64.263,17.507,9.198,40.276,25.109,30.084,2,1,0,0,0,0,24.248
Bekasi,Tambunutara,66.069,92.899,29.01,8.214,Built-Up,0.28,0.091,35.984,2020,1,1,-6.1927,107.0611,2020-01-01,Hujan,True,tinggi,0.0,0.0,0.0,66.069,66.069,66.069,2,1,0,0,0,0,32.859
Bekasi,Tambunutara,79.081,157.364,29.23,8.214,Built-Up,0.204,0.091,39.257,2020,2,1,-6.1927,107.0611,2020-02-01,Hujan,True,tinggi,66.069,0.0,0.0,72.575,72.575,72.575,2,1,0,0,0,0,38.707
Bekasi,Tambunutara,37.215,56.436,36.45,8.214,Built-Up,0.473,0.091,39.071,2020,3,0,-6.1927,107.0611,2020-03-01,Hujan,False,sedang,79.081,0.0,0.0,60.788,60.788,60.788,2,1,0,0,0,0,21.963
Bekasi,Tambunutara,25.848,40.655,34.74,8.214,Built-Up,0.503,0.091,37.815,2020,4,0,-6.1927,107.0611,2020-04-01,Peralihan,False,sedang,37.215,66.069,0.0,47.381,52.053,52.053,1,1,0,0,0,0,17.17
Bekasi,Tambunutara,34.18,69.848,34.9,8.214,Built-Up,0.498,0.091,37.09,2020,5,0,-6.1927,107.0611,2020-05-01,Kemarau,False,sedang,25.848,79.081,0.0,32.414,48.479,48.479,0,1,0,0,0,0,20.357
Bekasi,Tambunutara,8.499,14.996,33.57,8.214,Built-Up,0.485,0.091,34.178,2020,6,0,-6.1927,107.0611,2020-06-01,Kemarau,False,rendah,34.18,37.215,0.0,22.842,41.815,41.815,0,1,0,0,0,0,9.5
Bekasi,Tambunutara,13.951,28.266,34.06,8.214,Built-Up,0.413,0.091,32.712,2020,7,0,-6.1927,107.0611,2020-07-01,Kemarau,False,rendah,8.499,25.848,0.0,18.877,37.835,37.835,0,1,0,0,0,0,11.377
Bekasi,Tambunutara,11.234,39.818,35.72,8.214,Built-Up,0.427,0.091,27.952,2020,8,0,-6.1927,107.0611,2020-08-01,Kemarau,False,rendah,13.951,34.18,66.069,11.228,30.001,34.51,0,1,0,0,0,0,9.34
Bekasi,Tambunutara,17.842,39.309,37.26,8.214,Built-Up,0.446,0.091,27.724,2020,9,0,-6.1927,107.0611,2020-09-01,Kemarau,False,rendah,11.234,8.499,79.081,14.342,21.253,32.658,0,1,0,0,0,0,11.941
Bekasi,Tambunutara,24.173,41.598,38.81,8.214,Built-Up,0.394,0.091,32.282,2020,10,1,-6.1927,107.0611,2020-10-01,Peralihan,True,sedang,17.842,13.951,37.215,17.75,19.39,31.809,1,1,0,0,0,0,15.377
Bekasi,Tambunutara,36.686,83.239,39.01,8.214,Built-Up,0.388,0.091,35.536,2020,11,1,-6.1927,107.0611,2020-11-01,Hujan,True,sedang,24.173,11.234,25.848,26.234,20.938,32.253,2,1,0,0,0,0,21.032
Bekasi,Tambunutara,36.204,74.271,33.86,8.214,Built-Up,0.284,0.091,38.213,2020,12,0,-6.1927,107.0611,2020-12-01,Hujan,False,sedang,36.686,17.842,34.18,32.354,21.227,32.582,2,1,0,0,0,0,21.359
Bekasi,Tambunutara,57.805,97.022,29.39,8.214,Built-Up,0.228,0.091,38.811,2021,1,0,-6.1927,107.0611,2021-01-01,Hujan,False,tinggi,36.204,24.173,8.499,43.565,28.271,34.522,2,1,0,0,0,0,30.111
Bekasi,Tambunutara,80.544,127.31,37.37,8.214,Built-Up,0.216,0.091,39.649,2021,2,1,-6.1927,107.0611,2021-02-01,Hujan,True,tinggi,57.805,36.686,13.951,58.184,37.784,37.809,2,1,0,0,0,0,39.372
Bekasi,Tambunutara,26.113,38.996,38.82,8.214,Built-Up,0.422,0.091,38.585,2021,3,0,-6.1927,107.0611,2021-03-01,Hujan,False,sedang,80.544,36.204,11.234,54.821,39.91,34.955,2,1,0,0,0,0,17.418
Bekasi,Tambunutara,18.932,59.063,35.19,8.214,Built-Up,0.536,0.091,36.617,2021,4,0,-6.1927,107.0611,2021-04-01,Peralihan,False,rendah,26.113,57.805,17.842,41.863,40.065,30.659,1,1,0,0,0,0,14.169
Bekasi,Tambunutara,21.124,37.481,34.11,8.214,Built-Up,0.506,0.091,35.417,2021,5,0,-6.1927,107.0611,2021-05-01,Kemarau,False,sedang,18.932,80.544,24.173,22.056,39.63,29.51,0,1,0,0,0,0,14.801
Bekasi,Tambunutara,18.838,40.265,33.97,8.214,Built-Up,0.449,0.091,35.544,2021,6,0,-6.1927,107.0611,2021-06-01,Kemarau,False,rendah,21.124,26.113,36.686,19.631,37.08,29.009,0,1,0,0,0,0,13.904
Bekasi,Tambunutara,14.404,26.367,34.92,8.214,Built-Up,0.46,0.091,34.359,2021,7,0,-6.1927,107.0611,2021-07-01,Kemarau,False,rendah,18.838,18.932,36.204,18.122,33.966,27.596,0,1,0,0,0,0,11.895
Bekasi,Tambunutara,16.101,25.09,35.14,8.214,Built-Up,0.481,0.091,31.611,2021,8,0,-6.1927,107.0611,2021-08-01,Kemarau,False,rendah,14.404,21.124,57.805,16.448,28.008,28.139,0,1,0,0,0,0,12.027
Bekasi,Tambunutara,13.28,47.097,36.01,8.214,Built-Up,0.487,0.091,32.081,2021,9,0,-6.1927,107.0611,2021-09-01,Kemarau,False,rendah,16.101,18.838,80.544,14.595,18.399,28.091,0,1,0,0,0,0,10.994
Bekasi,Tambunutara,34.024,94.24,38.29,8.214,Built-Up,0.431,0.091,31.879,2021,10,0,-6.1927,107.0611,2021-10-01,Peralihan,False,sedang,13.28,14.404,26.113,21.135,19.529,29.719,1,1,0,0,0,0,19.242
Bekasi,Tambunutara,58.532,105.493,34.1,8.214,Built-Up,0.358,0.091,38.826,2021,11,0,-6.1927,107.0611,2021-11-01,Hujan,False,tinggi,34.024,16.101,18.932,35.279,25.186,32.626,2,1,0,0,0,0,30.424
Bekasi,Tambunutara,30.841,71.823,37.01,8.214,Built-Up,0.392,0.091,38.953,2021,12,0,-6.1927,107.0611,2021-12-01,Hujan,False,sedang,58.532,13.28,21.124,41.132,26.574,33.102,2,1,0,0,0,0,19.378
Bekasi,Tambunutara,48.697,93.539,36.51,8.214,Built-Up,0.381,0.091,37.861,2022,1,0,-6.1927,107.0611,2022-01-01,Hujan,False,sedang,30.841,34.024,18.838,46.023,30.84,33.96,2,1,0,0,0,0,26.3
Bekasi,Tambunutara,40.005,65.994,28.97,8.214,Built-Up,0.353,0.091,38.207,2022,2,0,-6.1927,107.0611,2022-02-01,Hujan,False,sedang,48.697,58.532,14.404,39.848,34.497,34.231,2,1,0,0,0,0,22.889
Bekasi,Tambunutara,30.585,52.612,30.22,8.214,Built-Up,0.467,0.091,38.052,2022,3,0,-6.1927,107.0611,2022-03-01,Hujan,False,sedang,40.005,30.841,16.101,39.762,36.566,32.287,2,1,0,0,0,0,19.107
Bekasi,Tambunutara,22.526,43.266,35.28,8.214,Built-Up,0.513,0.091,37.303,2022,4,0,-6.1927,107.0611,2022-04-01,Peralihan,False,sedang,30.585,48.697,13.28,31.039,37.887,28.143,1,1,0,0,0,0,15.74
Bekasi,Tambunutara,31.182,44.72,35.03,8.214,Built-Up,0.486,0.091,37.793,2022,5,0,-6.1927,107.0611,2022-05-01,Kemarau,False,sedang,22.526,40.005,34.024,28.098,37.481,28.505,0,1,0,0,0,0,19.297
Bekasi,Tambunutara,19.35,38.385,34.39,8.214,Built-Up,0.492,0.091,36.593,2022,6,0,-6.1927,107.0611,2022-06-01,Kemarau,False,rendah,31.182,30.585,58.532,24.353,31.884,28.535,0,1,0,0,0,0,14.325
Bekasi,Tambunutara,20.34,57.593,34.11,8.214,Built-Up,0.454,0.091,35.215,2022,7,0,-6.1927,107.0611,2022-07-01,Kemarau,False,sedang,19.35,22.526,30.841,23.624,30.384,28.479,0,1,0,0,0,0,14.439
Bekasi,Tambunutara,19.237,39.968,35.04,8.214,Built-Up,0.391,0.091,32.484,2022,8,0,-6.1927,107.0611,2022-08-01,Kemarau,False,rendah,20.34,31.182,48.697,19.642,26.175,28.507,0,1,0,0,0,0,13.442
Bekasi,Tambunutara,22.681,64.371,38.34,8.214,Built-Up,0.403,0.091,33.71,2022,9,0,-6.1927,107.0611,2022-09-01,Kemarau,False,sedang,19.237,19.35,40.005,20.753,23.7,29.099,0,1,0,0,0,0,15.067
Bekasi,Tambunutara,41.375,71.168,38.36,8.214,Built-Up,0.375,0.091,37.659,2022,10,0,-6.1927,107.0611,2022-10-01,Peralihan,False,sedang,22.681,20.34,30.585,27.764,25.242,30.904,1,1,0,0,0,0,23.33
Bekasi,Tambunutara,59.862,92.933,41.31,8.214,Built-Up,0.387,0.091,38.008,2022,11,0,-6.1927,107.0611,2022-11-01,Hujan,False,tinggi,41.375,19.237,22.526,41.306,30.575,34.231,2,1,0,0,0,0,30.797
Bekasi,Tambunutara,32.503,70.843,28.52,8.214,Built-Up,0.309,0.091,38.508,2022,12,0,-6.1927,107.0611,2022-12-01,Hujan,False,sedang,59.862,22.681,31.182,44.58,30.764,34.123,2,1,0,0,0,0,19.941
Bekasi,Tambunutara,36.348,98.755,34.61,8.214,Built-Up,0.314,0.091,37.67,2023,1,1,-6.1927,107.0611,2023-01-01,Hujan,True,sedang,32.503,41.375,19.35,42.904,33.192,32.538,2,1,0,0,0,0,21.313
Bekasi,Tambunutara,66.712,150.85,31.65,8.214,Built-Up,0.23,0.091,38.807,2023,2,0,-6.1927,107.0611,2023-02-01,Hujan,False,tinggi,36.348,59.862,20.34,45.188,39.817,35.1,2,1,0,0,0,0,33.673
Bekasi,Tambunutara,33.014,66.48,28.23,8.214,Built-Up,0.384,0.091,37.458,2023,3,0,-6.1927,107.0611,2023-03-01,Hujan,False,sedang,66.712,32.503,19.237,45.358,41.785,33.98,2,1,0,0,0,0,19.947
Bekasi,Tambunutara,17.928,39.784,35.82,8.214,Built-Up,0.497,0.091,37.119,2023,4,0,-6.1927,107.0611,2023-04-01,Peralihan,False,rendah,33.014,36.348,22.681,39.218,41.106,32.403,1,1,0,0,0,0,13.862
Bekasi,Tambunutara,16.446,47.255,34.72,8.214,Built-Up,0.495,0.091,35.218,2023,5,0,-6.1927,107.0611,2023-05-01,Kemarau,False,rendah,17.928,66.712,41.375,22.463,37.545,31.393,0,1,0,0,0,0,12.889
Bekasi,Tambunutara,13.886,49.788,33.48,8.214,Built-Up,0.461,0.091,32.655,2023,6,0,-6.1927,107.0611,2023-06-01,Kemarau,False,rendah,16.446,33.014,59.862,16.087,30.977,30.776,0,1,0,0,0,0,11.347
Bekasi,Tambunutara,10.893,39.177,33.69,8.214,Built-Up,0.429,0.091,32.212,2023,7,0,-6.1927,107.0611,2023-07-01,Kemarau,False,rendah,13.886,17.928,32.503,13.742,27.89,29.327,0,1,0,0,0,0,10.056
Bekasi,Tambunutara,6.235,7.964,34.39,8.214,Built-Up,0.397,0.091,25.152,2023,8,0,-6.1927,107.0611,2023-08-01,Kemarau,False,rendah,10.893,16.446,36.348,10.338,23.588,28.39,0,1,0,0,0,0,6.776
Bekasi,Tambunutara,0.822,1.003,37.6,8.214,Built-Up,0.412,0.091,18.474,2023,9,0,-6.1927,107.0611,2023-09-01,Kemarau,False,rendah,6.235,13.886,66.712,5.983,14.175,26.996,0,1,0,0,0,0,3.278
Bekasi,Tambunutara,3.249,7.224,37.84,8.214,Built-Up,0.414,0.091,20.513,2023,10,0,-6.1927,107.0611,2023-10-01,Peralihan,False,rendah,0.822,10.893,33.014,3.435,9.923,25.854,1,1,0,0,0,0,4.657
Bekasi,Tambunutara,39.995,74.956,37.41,8.214,Built-Up,0.413,0.091,32.594,2023,11,0,-6.1927,107.0611,2023-11-01,Hujan,False,sedang,3.249,6.235,17.928,14.689,13.075,27.091,2,1,0,0,0,0,21.771
Bekasi,Tambunutara,12.184,33.189,37.58,8.214,Built-Up,0.42,0.091,36.144,2023,12,0,-6.1927,107.0611,2023-12-01,Hujan,False,rendah,39.995,0.822,16.446,18.476,12.466,25.006,2,1,0,0,0,0,11.358
Bekasi,Tambunutara,54.035,110.849,30.91,8.214,Built-Up,0.36,0.091,38.402,2024,1,1,-6.1927,107.0611,2024-01-01,Hujan,True,tinggi,12.184,3.249,13.886,35.405,18.202,24.589,2,1,0,0,0,0,28.541
Bekasi,Tambunutara,43.233,64.372,28.65,8.214,Built-Up,0.394,0.091,38.819,2024,2,0,-6.1927,107.0611,2024-02-01,Hujan,False,sedang,54.035,39.995,10.893,36.484,22.822,25.356,2,1,0,0,0,0,24.308
Bekasi,Tambunutara,41.341,76.984,33.94,8.214,Built-Up,0.454,0.091,38.036,2024,3,0,-6.1927,107.0611,2024-03-01,Hujan,False,sedang,43.233,12.184,6.235,46.203,27.837,25.712,2,1,0,0,0,0,23.404
