tanggal,kejadian,kabupaten,provinsi,korban_meninggal,korban_hilang,korban_terluka,rumah_rusak,rumah_terendam,fasum_rusak,tahun,bulan,musim,terjadi_banjir
2022-04-24,Banjir,Aceh Tengah,Aceh,0,0,0,0,22,2,2022,4,Peralihan,True
2022-04-23,Banjir,Bandung,Jawa Barat,0,0,0,0,250,0,2022,4,Peralihan,True
2022-04-23,Banjir,Kota Bengkulu,Bengkulu,0,0,0,0,15,0,2022,4,Peralihan,True
2022-04-23,Banjir,Kota Subulussalam,Aceh,0,0,0,0,110,0,2022,4,Peralihan,True
2022-04-23,Banjir,Sumedang,Jawa Barat,0,0,0,2,139,2,2022,4,Peralihan,True
2022-04-22,Banjir,Sumedang,Jawa Barat,0,0,0,0,17,0,2022,4,Peralihan,True
2022-04-22,Banjir,Karawang,Jawa Barat,0,0,0,0,450,0,2022,4,Peralihan,True
2022-04-22,Banjir,Paser,Kalimantan Timur,0,0,0,0,2495,0,2022,4,Peralihan,True
2022-04-22,Banjir,Pasaman Barat,Sumatera Barat,0,0,0,0,0,1,2022,4,Peralihan,True
2022-04-22,Banjir,Gayo Lues,Aceh,0,0,0,7,0,0,2022,4,Peralihan,True
2022-04-21,Banjir,Serang,Banten,0,0,0,0,11,0,2022,4,Peralihan,True
2022-04-20,Banjir,Cilacap,Jawa Tengah,0,0,0,1,220,0,2022,4,Peralihan,True
2022-04-20,Banjir,Labuhan Batu Utara,Sumatera Utara,0,0,0,0,9,0,2022,4,Peralihan,True
2022-04-20,Banjir,Kota Batu,Jawa Timur,0,0,0,0,4,0,2022,4,Peralihan,True
2022-04-20,Banjir,Cirebon,Jawa Barat,0,0,0,0,279,0,2022,4,Peralihan,True
2022-04-20,Banjir,Gorontalo,Gorontalo,0,0,0,0,228,0,2022,4,Peralihan,True
2022-04-20,Banjir,Toli-Toli,Sulawesi Tengah,0,0,0,0,400,0,2022,4,Peralihan,True
2022-04-19,Banjir,Majalengka,Jawa Barat,0,0,0,0,636,0,2022,4,Peralihan,True
2022-04-19,Banjir,Bandung,Jawa Barat,0,0,0,0,516,0,2022,4,Peralihan,True
2022-04-19,Banjir,Sumedang,Jawa Barat,0,0,0,0,56,0,2022,4,Peralihan,True
2022-04-19,Banjir,Kota Cimahi,Jawa Barat,0,0,0,2,20,0,2022,4,Peralihan,True
2022-04-19,Banjir,Blitar,Jawa Timur,0,0,0,0,29,0,2022,4,Peralihan,True
2022-04-19,Banjir,Grobogan,Jawa Tengah,0,0,0,1,67,1,2022,4,Peralihan,True
2022-04-19,Banjir,Cilacap,Jawa Tengah,0,0,0,0,40,0,2022,4,Peralihan,True
2022-04-19,Banjir,Jember,Jawa Timur,0,0,0,0,4,0,2022,4,Peralihan,True
2022-04-19,Banjir,Kota Batu,Jawa Timur,0,0,0,0,16,0,2022,4,Peralihan,True
2022-04-18,Banjir,Dharmasraya,Sumatera Barat,0,0,0,0,14,0,2022,4,Peralihan,True
2022-04-18,Banjir,Kota Bogor,Jawa Barat,0,0,0,0,4,0,2022,4,Peralihan,True
2022-04-18,Banjir,Sijunjung,Sumatera Barat,0,0,0,0,406,0,2022,4,Peralihan,True
2022-04-18,Banjir,Sleman,Di Yogyakarta,0,0,0,0,16,0,2022,4,Peralihan,True
2022-04-18,Banjir,Bogor,Jawa Barat,0,0,0,5,0,0,2022,4,Peralihan,True
2022-04-17,Banjir,Kota Medan,Sumatera Utara,0,0,0,0,423,0,2022,4,Peralihan,True
2022-04-17,Banjir,Kota Baubau,Sulawesi Tenggara,0,0,0,0,16,0,2022,4,Peralihan,True
2022-04-17,Banjir,Semarang,Jawa Tengah,0,0,0,0,0,0,2022,4,Peralihan,True
2022-04-17,Banjir,Gayo Lues,Aceh,0,0,0,0,4,0,2022,4,Peralihan,True
2022-04-16,Banjir,Pulang Pisau,Kalimantan Tengah,0,0,0,0,43,0,2022,4,Peralihan,True
2022-04-16,Banjir,Kota Medan,Sumatera Utara,0,0,0,0,11442,0,2022,4,Peralihan,True
2022-04-16,Banjir,Balangan,Kalimantan Selatan,0,0,0,0,1723,0,2022,4,Peralihan,True
2022-04-16,Banjir,Kota Malang,Jawa Timur,0,0,0,0,43,0,2022,4,Peralihan,True
2022-04-16,Banjir,Kota Mataram,Nusa Tenggara Barat,0,0,0,0,33,0,2022,4,Peralihan,True
2022-04-15,Banjir,Bandung,Jawa Barat,0,0,0,0,2495,0,2022,4,Peralihan,True
2022-04-15,Banjir,Purwakarta,Jawa Barat,0,0,0,0,10,0,2022,4,Peralihan,True
2022-04-15,Banjir,Minahasa Tenggara,Sulawesi Utara,0,0,0,0,95,0,2022,4,Peralihan,True
2022-04-14,Banjir,Kota Pekanbaru,Riau,0,0,0,0,301,0,2022,4,Peralihan,True
2022-04-14,Banjir,Aceh Tenggara,Aceh,0,0,0,95,113,5,2022,4,Peralihan,True
2022-04-13,Banjir,Bolaang Mongondow Utara,Sulawesi Utara,0,0,0,1,436,0,2022,4,Peralihan,True
2022-04-12,Banjir,Banyuasin,Sumatera Selatan,0,0,0,0,78,0,2022,4,Peralihan,True
2022-04-11,Banjir,Toba,Sumatera Utara,0,0,0,0,4,0,2022,4,Peralihan,True
2022-04-11,Banjir,Kota Medan,Sumatera Utara,0,0,0,0,325,0,2022,4,Peralihan,True
2022-04-09,Banjir,Balangan,Kalimantan Selatan,0,0,0,0,18,0,2022,4,Peralihan,True
2022-04-08,Banjir,Kota Medan,Sumatera Utara,0,0,0,0,325,0,2022,4,Peralihan,True
2022-04-08,Banjir,Kota Malang,Jawa Timur,0,0,1,0,60,0,2022,4,Peralihan,True
2022-04-08,Banjir,Kota Batu,Jawa Timur,0,0,0,1,8,0,2022,4,Peralihan,True
2022-04-07,Banjir,Bandung,Jawa Barat,0,0,0,0,200,0,2022,4,Peralihan,True
2022-04-06,Banjir,Kudus,Jawa Tengah,0,0,0,0,70,0,2022,4,Peralihan,True
2022-04-06,Banjir,Bekasi,Jawa Barat,0,0,0,0,100,0,2022,4,Peralihan,True
2022-04-06,Banjir,Banggai,Sulawesi Tengah,0,0,0,0,5,0,2022,4,Peralihan,True
2022-04-06,Banjir,Grobogan,Jawa Tengah,0,0,0,0,2,0,2022,4,Peralihan,True
2022-04-06,Banjir,Minahasa Tenggara,Sulawesi Utara,0,0,0,14,2291,0,2022,4,Peralihan,True
2022-04-05,Banjir,Kota Tangerang,Banten,0,0,0,0,445,0,2022,4,Peralihan,True
2022-04-05,Banjir,Bolaang Mongondow Utara,Sulawesi Utara,0,0,0,0,445,0,2022,4,Peralihan,True
2022-04-05,Banjir,Kota Jakarta Timur,Dki Jakarta,0,0,0,0,0,0,2022,4,Peralihan,True
2022-04-05,Banjir,Barito Selatan,Kalimantan Tengah,0,0,0,0,62,0,2022,4,Peralihan,True
2022-04-05,Banjir,Kota Bekasi,Jawa Barat,0,0,0,0,1375,0,2022,4,Peralihan,True
2022-04-05,Banjir,Kota Jakarta Barat,Dki Jakarta,0,0,0,0,20,0,2022,4,Peralihan,True
2022-04-05,Banjir,Tana Tidung,Kalimantan Utara,0,0,0,0,15,0,2022,4,Peralihan,True
2022-04-04,Banjir,Malang,Jawa Timur,0,0,0,0,10,0,2022,4,Peralihan,True
2022-04-03,Banjir,Bolaang Mongondow Timur,Sulawesi Utara,0,0,0,8,0,0,2022,4,Peralihan,True
2022-04-03,Banjir,Kota Batu,Jawa Timur,0,0,0,0,6,0,2022,4,Peralihan,True
2022-04-03,Banjir,Kota Medan,Sumatera Utara,0,0,0,0,105,0,2022,4,Peralihan,True
2022-04-02,Banjir,Luwu Timur,Sulawesi Selatan,0,0,0,3,0,0,2022,4,Peralihan,True
2022-04-01,Banjir,Kota Pasuruan,Jawa Timur,0,0,0,0,253,0,2022,4,Peralihan,True
2022-04-01,Banjir,Kulonprogo,Di Yogyakarta,1,0,0,64,112,0,2022,4,Peralihan,True
2022-03-31,Banjir,Poso,Sulawesi Tengah,0,0,0,0,50,0,2022,3,Hujan,True
2022-03-31,Banjir,Brebes,Jawa Tengah,0,0,0,13,0,4,2022,3,Hujan,True
2022-03-31,Banjir,Cilacap,Jawa Tengah,0,0,0,3,0,1,2022,3,Hujan,True
2022-03-30,Banjir,Buol,Sulawesi Tengah,0,0,0,0,315,0,2022,3,Hujan,True
2022-03-30,Banjir,Sleman,Di Yogyakarta,0,0,0,0,60,0,2022,3,Hujan,True
2022-03-29,Banjir,Pasuruan,Jawa Timur,0,0,0,0,2382,0,2022,3,Hujan,True
2022-03-28,Banjir,Manokwari Selatan,Papua Barat,0,0,0,0,0,0,2022,3,Hujan,True
2022-03-28,Banjir,Sumbawa,Nusa Tenggara Barat,0,0,0,0,50,0,2022,3,Hujan,True
2022-03-28,Banjir,Kota Pasuruan,Jawa Timur,0,0,0,0,338,0,2022,3,Hujan,True
2022-03-27,Banjir,Tulungagung,Jawa Timur,0,0,0,0,47,0,2022,3,Hujan,True
2022-03-27,Banjir,Pasuruan,Jawa Timur,0,0,0,0,275,0,2022,3,Hujan,True
2022-03-27,Banjir,Maluku Tengah,Maluku,0,0,0,3,0,0,2022,3,Hujan,True
2022-03-27,Banjir,Kepulauan Sula,Maluku Utara,0,0,0,19,0,0,2022,3,Hujan,True
2022-03-27,Banjir,Cilacap,Jawa Tengah,0,0,0,1,0,0,2022,3,Hujan,True
2022-03-26,Banjir,Poso,Sulawesi Tengah,0,0,0,0,2,0,2022,3,Hujan,True
2022-03-26,Banjir,Klaten,Jawa Tengah,0,0,0,0,105,0,2022,3,Hujan,True
2022-03-26,Banjir,Cirebon,Jawa Barat,0,0,0,0,1655,0,2022,3,Hujan,True
2022-03-26,Banjir,Kutai Kertanegara,Kalimantan Timur,0,0,0,0,1852,0,2022,3,Hujan,True
2022-03-25,Banjir,Balangan,Kalimantan Selatan,0,0,0,0,45,0,2022,3,Hujan,True
2022-03-25,Banjir,Pidie Jaya,Aceh,0,0,0,0,170,0,2022,3,Hujan,True
2022-03-25,Banjir,Banyuwangi,Jawa Timur,0,0,0,0,160,0,2022,3,Hujan,True
2022-03-24,Banjir,Barito Utara,Kalimantan Tengah,0,0,0,0,16,0,2022,3,Hujan,True
2022-03-24,Banjir,Pasuruan,Jawa Timur,0,0,0,0,381,0,2022,3,Hujan,True
2022-03-24,Banjir,Banyuwangi,Jawa Timur,0,0,0,0,160,0,2022,3,Hujan,True
2022-03-24,Banjir,Wonogiri,Jawa Tengah,0,0,0,0,10,0,2022,3,Hujan,True
2022-03-23,Banjir,Toli-Toli,Sulawesi Tengah,0,0,0,11,0,1,2022,3,Hujan,True
2022-03-22,Banjir,Kota Samarinda,Kalimantan Timur,0,0,0,0,1722,0,2022,3,Hujan,True
2022-03-22,Banjir,Tapin,Kalimantan Selatan,0,0,0,0,240,0,2022,3,Hujan,True
2022-03-22,Banjir,Ciamis,Jawa Barat,0,0,0,1,8,0,2022,3,Hujan,True
2022-03-22,Banjir,Pulang Pisau,Kalimantan Tengah,0,0,0,0,25,0,2022,3,Hujan,True
2022-03-21,Banjir,Parigi Moutong,Sulawesi Tengah,0,0,0,0,151,0,2022,3,Hujan,True
2022-03-21,Banjir,Kota Pasuruan,Jawa Timur,0,0,0,0,78,0,2022,3,Hujan,True
2022-03-21,Banjir,Banyuwangi,Jawa Timur,0,0,0,7,63,1,2022,3,Hujan,True
2022-03-21,Banjir,Buol,Sulawesi Tengah,0,0,0,0,280,0,2022,3,Hujan,True
2022-03-21,Banjir,Indragiri Hulu,Riau,0,0,0,0,7,0,2022,3,Hujan,True
2022-03-20,Banjir,Banggai,Sulawesi Tengah,0,0,0,0,5,0,2022,3,Hujan,True
2022-03-20,Banjir,Pulang Pisau,Kalimantan Tengah,0,0,0,0,18,0,2022,3,Hujan,True
2022-03-20,Banjir,Karangasem,Bali,0,0,0,3,7,0,2022,3,Hujan,True
2022-03-19,Banjir,Pandeglang,Banten,0,0,0,0,1731,0,2022,3,Hujan,True
2022-03-19,Banjir,Sumbawa Barat,Nusa Tenggara Barat,0,0,0,0,88,0,2022,3,Hujan,True
2022-03-19,Banjir,Muara Enim,Sumatera Selatan,0,0,0,0,60,0,2022,3,Hujan,True
2022-03-19,Banjir,Serang,Banten,0,0,0,0,0,0,2022,3,Hujan,True
2022-03-19,Banjir,Bone Bolango,Gorontalo,0,0,0,0,379,0,2022,3,Hujan,True
2022-03-19,Banjir,Kota Prabumulih,Sumatera Selatan,0,0,0,0,50,0,2022,3,Hujan,True
2022-03-19,Banjir,Gorontalo,Gorontalo,0,0,0,0,577,0,2022,3,Hujan,True
2022-03-19,Banjir,Bojonegoro,Jawa Timur,0,0,0,0,116,0,2022,3,Hujan,True
2022-03-18,Banjir,Musi Rawas,Sumatera Selatan,0,0,0,0,243,0,2022,3,Hujan,True
2022-03-18,Banjir,Kota Prabumulih,Sumatera Selatan,0,0,0,0,300,0,2022,3,Hujan,True
2022-03-18,Banjir,Kutai Timur,Kalimantan Timur,1,0,0,0,48690,0,2022,3,Hujan,True
2022-03-18,Banjir,Barito Utara,Kalimantan Tengah,0,0,0,0,119,0,2022,3,Hujan,True
2022-03-18,Banjir,Sragen,Jawa Tengah,0,0,0,0,79,0,2022,3,Hujan,True
2022-03-18,Banjir,Tabalong,Kalimantan Selatan,0,0,0,0,33,0,2022,3,Hujan,True
2022-03-18,Banjir,Muara Enim,Sumatera Selatan,0,0,0,2,0,0,2022,3,Hujan,True
2022-03-17,Banjir,Kota Medan,Sumatera Utara,0,0,0,0,105,0,2022,3,Hujan,True
2022-03-17,Banjir,Waropen,Papua,0,0,0,0,39,0,2022,3,Hujan,True
2022-03-17,Banjir,Kota Tangerang Selatan,Banten,0,0,0,0,555,0,2022,3,Hujan,True
2022-03-17,Banjir,Kota Jakarta Barat,Dki Jakarta,0,0,0,0,29,0,2022,3,Hujan,True
2022-03-17,Banjir,Bone Bolango,Gorontalo,0,0,0,0,16,0,2022,3,Hujan,True
2022-03-17,Banjir,Aceh Utara,Aceh,0,0,0,0,130,0,2022,3,Hujan,True
2022-03-17,Banjir,Poso,Sulawesi Tengah,0,0,0,0,7,0,2022,3,Hujan,True
2022-03-17,Banjir,Sigi,Sulawesi Tengah,0,0,0,68,0,2,2022,3,Hujan,True
2022-03-17,Banjir,Kota Tangerang,Banten,0,1,0,0,0,0,2022,3,Hujan,True
2022-03-17,Banjir,Kota Lhokseumawe,Aceh,0,0,0,0,0,0,2022,3,Hujan,True
2022-03-17,Banjir,Kota Jakarta Selatan,Dki Jakarta,0,0,0,0,0,0,2022,3,Hujan,True
2022-03-16,Banjir,Bireuen,Aceh,0,0,0,0,1664,0,2022,3,Hujan,True
2022-03-16,Banjir,Tapin,Kalimantan Selatan,0,0,0,0,4,0,2022,3,Hujan,True
2022-03-16,Banjir,Bengkalis,Riau,0,0,0,0,0,0,2022,3,Hujan,True
2022-03-16,Banjir,Kota Balikpapan,Kalimantan Timur,0,0,0,0,2806,0,2022,3,Hujan,True
2022-03-16,Banjir,Kota Kotamobagu,Sulawesi Utara,0,0,0,2,0,0,2022,3,Hujan,True
2022-03-16,Banjir,Magetan,Jawa Timur,0,0,0,0,0,0,2022,3,Hujan,True
2022-03-16,Banjir,Tegal,Jawa Tengah,0,0,0,5,0,0,2022,3,Hujan,True
2022-03-16,Banjir,Musi Rawas Utara,Sumatera Selatan,0,0,0,0,60,0,2022,3,Hujan,True
2022-03-15,Banjir,Madiun,Jawa Timur,0,0,0,0,8,0,2022,3,Hujan,True
2022-03-15,Banjir,Banjar,Kalimantan Selatan,0,0,0,0,8965,0,2022,3,Hujan,True
2022-03-15,Banjir,Jepara,Jawa Tengah,0,0,0,1,0,0,2022,3,Hujan,True
2022-03-15,Banjir,Blitar,Jawa Timur,0,0,0,0,13,1,2022,3,Hujan,True
2022-03-15,Banjir,Jember,Jawa Timur,0,0,0,0,5,0,2022,3,Hujan,True
2022-03-15,Banjir,Banyumas,Jawa Tengah,0,0,0,0,5476,0,2022,3,Hujan,True
2022-03-15,Banjir,Grobogan,Jawa Tengah,0,0,0,0,3209,0,2022,3,Hujan,True
2022-03-15,Banjir,Ponorogo,Jawa Timur,0,0,0,1,3,0,2022,3,Hujan,True
2022-03-15,Banjir,Purworejo,Jawa Tengah,0,0,0,0,2166,0,2022,3,Hujan,True
2022-03-15,Banjir,Cilacap,Jawa Tengah,0,0,0,0,6292,0,2022,3,Hujan,True
2022-03-14,Banjir,Blora,Jawa Tengah,0,0,0,0,10,0,2022,3,Hujan,True
2022-03-14,Banjir,Malang,Jawa Timur,0,0,0,0,139,0,2022,3,Hujan,True
2022-03-14,Banjir,Grobogan,Jawa Tengah,0,0,0,4,28,1,2022,3,Hujan,True
2022-03-14,Banjir,Jember,Jawa Timur,0,0,1,2,1065,0,2022,3,Hujan,True
2022-03-14,Banjir,Lumajang,Jawa Timur,0,0,0,0,306,0,2022,3,Hujan,True
2022-03-14,Banjir,Probolinggo,Jawa Timur,0,0,0,0,38,0,2022,3,Hujan,True
2022-03-14,Banjir,Luwu Utara,Sulawesi Selatan,0,0,0,0,96,3,2022,3,Hujan,True
2022-03-14,Banjir,Gresik,Jawa Timur,0,0,0,0,23,0,2022,3,Hujan,True
2022-03-14,Banjir,Tapin,Kalimantan Selatan,0,0,0,0,60,0,2022,3,Hujan,True
2022-03-14,Banjir,Kebumen,Jawa Tengah,0,0,2,6,243,3,2022,3,Hujan,True
2022-03-13,Banjir,Bandung,Jawa Barat,0,0,0,0,88,0,2022,3,Hujan,True
2022-03-13,Banjir,Sumedang,Jawa Barat,0,0,0,0,130,0,2022,3,Hujan,True
2022-03-13,Banjir,Cirebon,Jawa Barat,0,0,0,0,2525,0,2022,3,Hujan,True
2022-03-13,Banjir,Garut,Jawa Barat,0,0,0,0,3,0,2022,3,Hujan,True
2022-03-13,Banjir,Kota Cirebon,Jawa Barat,0,0,0,0,317,0,2022,3,Hujan,True
2022-03-13,Banjir,Kuningan,Jawa Barat,0,0,0,1,480,0,2022,3,Hujan,True
2022-03-13,Banjir,Mojokerto,Jawa Timur,0,0,0,0,43,0,2022,3,Hujan,True
2022-03-12,Banjir,Bandung,Jawa Barat,0,0,0,0,0,0,2022,3,Hujan,True
2022-03-12,Banjir,Kota Baubau,Sulawesi Tenggara,4,0,3,0,0,0,2022,3,Hujan,True
2022-03-12,Banjir,Banyumas,Jawa Tengah,0,0,0,0,5,1,2022,3,Hujan,True
2022-03-12,Banjir,Sigi,Sulawesi Tengah,0,0,0,15,70,3,2022,3,Hujan,True
2022-03-12,Banjir,Batu Bara,Sumatera Utara,0,0,0,0,11,0,2022,3,Hujan,True
2022-03-11,Banjir,Asahan,Sumatera Utara,0,0,0,0,100,0,2022,3,Hujan,True
2022-03-11,Banjir,Bireuen,Aceh,0,0,0,0,11,0,2022,3,Hujan,True
2022-03-11,Banjir,Gresik,Jawa Timur,0,0,0,0,1887,0,2022,3,Hujan,True
2022-03-11,Banjir,Pati,Jawa Tengah,0,0,0,0,380,0,2022,3,Hujan,True
2022-03-11,Banjir,Kaur,Bengkulu,0,0,0,0,17,0,2022,3,Hujan,True
2022-03-10,Banjir,Aceh Utara,Aceh,0,0,0,0,631,0,2022,3,Hujan,True
2022-03-10,Banjir,Tuban,Jawa Timur,1,0,0,379,143,0,2022,3,Hujan,True
2022-03-10,Banjir,Aceh Tenggara,Aceh,0,0,0,0,81,0,2022,3,Hujan,True
2022-03-10,Banjir,Garut,Jawa Barat,0,0,0,0,11,0,2022,3,Hujan,True
2022-03-10,Banjir,Jombang,Jawa Timur,0,0,0,0,3660,0,2022,3,Hujan,True
2022-03-10,Banjir,Pamekasan,Jawa Timur,0,0,0,0,42,0,2022,3,Hujan,True
2022-03-10,Banjir,Banyuwangi,Jawa Timur,0,0,0,0,21,0,2022,3,Hujan,True
2022-03-09,Banjir,Madiun,Jawa Timur,0,0,0,0,0,0,2022,3,Hujan,True
2022-03-09,Banjir,Banggai,Sulawesi Tengah,0,0,0,32,0,0,2022,3,Hujan,True
2022-03-09,Banjir,Bengkalis,Riau,0,0,0,0,175,0,2022,3,Hujan,True
2022-03-09,Banjir,Sukabumi,Jawa Barat,0,0,0,0,48,0,2022,3,Hujan,True
2022-03-09,Banjir,Pati,Jawa Tengah,0,0,0,0,15,0,2022,3,Hujan,True
2022-03-09,Banjir,Kota Medan,Sumatera Utara,0,0,0,0,339,0,2022,3,Hujan,True
2022-03-09,Banjir,Indragiri Hilir,Riau,0,0,0,0,25,0,2022,3,Hujan,True
2022-03-09,Banjir,Jombang,Jawa Timur,0,0,0,0,4612,0,2022,3,Hujan,True
2022-03-09,Banjir,Kota Depok,Jawa Barat,0,0,0,0,12,0,2022,3,Hujan,True
2022-03-08,Banjir,Banggai,Sulawesi Tengah,0,0,0,32,0,0,2022,3,Hujan,True
2022-03-08,Banjir,Kota Pasuruan,Jawa Timur,0,0,0,0,206,0,2022,3,Hujan,True
2022-03-08,Banjir,Malang,Jawa Timur,1,0,0,0,75,0,2022,3,Hujan,True
2022-03-08,Banjir,Gresik,Jawa Timur,0,0,0,0,118,0,2022,3,Hujan,True
2022-03-08,Banjir,Pasuruan,Jawa Timur,0,0,0,6,5584,1,2022,3,Hujan,True
2022-03-07,Banjir,Tanah Laut,Kalimantan Selatan,0,0,0,0,519,0,2022,3,Hujan,True
2022-03-07,Banjir,Cilacap,Jawa Tengah,0,0,0,0,15,0,2022,3,Hujan,True
2022-03-07,Banjir,Sumedang,Jawa Barat,0,0,0,0,4,0,2022,3,Hujan,True
2022-03-06,Banjir,Bengkalis,Riau,0,0,0,0,8,0,2022,3,Hujan,True
2022-03-06,Banjir,Cirebon,Jawa Barat,0,0,0,0,17,0,2022,3,Hujan,True
2022-03-06,Banjir,Barru,Sulawesi Selatan,0,0,0,0,4,0,2022,3,Hujan,True
2022-03-05,Banjir,Cirebon,Jawa Barat,0,0,0,0,2433,0,2022,3,Hujan,True
2022-03-05,Banjir,Kendal,Jawa Tengah,0,0,0,0,23,0,2022,3,Hujan,True
2022-03-05,Banjir,Majalengka,Jawa Barat,0,0,0,1,1,0,2022,3,Hujan,True
2022-03-04,Banjir,Timor Tengah Utara,Nusa Tenggara Timur,0,0,0,0,35,0,2022,3,Hujan,True
2022-03-04,Banjir,Kutai Barat,Kalimantan Timur,0,0,0,0,74,0,2022,3,Hujan,True
2022-03-04,Banjir,Pasuruan,Jawa Timur,0,0,0,0,370,0,2022,3,Hujan,True
2022-03-04,Banjir,Grobogan,Jawa Tengah,0,0,0,0,7,0,2022,3,Hujan,True
2022-03-04,Banjir,Ogan Komering Ulu,Sumatera Selatan,0,0,0,0,170,0,2022,3,Hujan,True
2022-03-03,Banjir,Klaten,Jawa Tengah,0,0,1,0,295,0,2022,3,Hujan,True
2022-03-03,Banjir,Kota Manado,Sulawesi Utara,2,0,0,14,155,0,2022,3,Hujan,True
2022-03-03,Banjir,Minahasa Selatan,Sulawesi Utara,0,0,0,0,0,0,2022,3,Hujan,True
2022-03-03,Banjir,Probolinggo,Jawa Timur,0,0,0,0,0,0,2022,3,Hujan,True
2022-03-03,Banjir,Lamongan,Jawa Timur,0,0,0,0,3667,0,2022,3,Hujan,True
2022-03-02,Banjir,Probolinggo,Jawa Timur,0,0,0,0,708,0,2022,3,Hujan,True
2022-03-02,Banjir,Siak,Riau,0,0,0,0,316,0,2022,3,Hujan,True
2022-03-02,Banjir,Minahasa Selatan,Sulawesi Utara,0,0,0,0,3,0,2022,3,Hujan,True
2022-03-02,Banjir,Cirebon,Jawa Barat,0,0,0,0,461,0,2022,3,Hujan,True
2022-03-02,Banjir,Balangan,Kalimantan Selatan,0,0,0,0,603,2,2022,3,Hujan,True
2022-03-01,Banjir,Lamongan,Jawa Timur,0,0,0,0,60,0,2022,3,Hujan,True
2022-03-01,Banjir,Padang Pariaman,Sumatera Barat,0,0,0,0,30,0,2022,3,Hujan,True
2022-03-01,Banjir,Pandeglang,Banten,0,0,0,0,2264,0,2022,3,Hujan,True
2022-03-01,Banjir,Bengkalis,Riau,0,0,0,0,309,0,2022,3,Hujan,True
2022-03-01,Banjir,Langkat,Sumatera Utara,0,0,0,0,51,0,2022,3,Hujan,True
2022-03-01,Banjir,Serang,Banten,1,0,0,0,4573,0,2022,3,Hujan,True
2022-03-01,Banjir,Serdang Bedagai,Sumatera Utara,0,0,0,0,122,0,2022,3,Hujan,True
2022-03-01,Banjir,Kudus,Jawa Tengah,0,0,0,0,600,0,2022,3,Hujan,True
2022-03-01,Banjir,Minahasa Selatan,Sulawesi Utara,0,0,0,0,89,0,2022,3,Hujan,True
2022-03-01,Banjir,Kota Serang,Banten,5,1,0,14,5121,0,2022,3,Hujan,True
2022-03-01,Banjir,Indragiri Hulu,Riau,0,0,0,0,195,0,2022,3,Hujan,True
2022-03-01,Banjir,Bangkalan,Jawa Timur,0,0,0,0,550,0,2022,3,Hujan,True
2022-03-01,Banjir,Pamekasan,Jawa Timur,0,0,0,0,6011,0,2022,3,Hujan,True
2022-02-28,Banjir,Deli Serdang,Sumatera Utara,4,0,0,0,1481,0,2022,2,Hujan,True
2022-02-28,Banjir,Serdang Bedagai,Sumatera Utara,0,0,0,0,60,0,2022,2,Hujan,True
2022-02-28,Banjir,Indragiri Hulu,Riau,0,0,0,0,7,0,2022,2,Hujan,True
2022-02-27,Banjir,Kota Lhokseumawe,Aceh,0,0,0,0,0,0,2022,2,Hujan,True
2022-02-27,Banjir,Kupang,Nusa Tenggara Timur,0,0,0,0,74,0,2022,2,Hujan,True
2022-02-27,Banjir,Kota Medan,Sumatera Utara,0,0,0,0,3267,0,2022,2,Hujan,True
2022-02-27,Banjir,Langkat,Sumatera Utara,0,0,0,0,570,0,2022,2,Hujan,True
2022-02-26,Banjir,Manggarai,Nusa Tenggara Timur,0,0,0,2,36,0,2022,2,Hujan,True
2022-02-26,Banjir,Kupang,Nusa Tenggara Timur,1,0,0,0,36,0,2022,2,Hujan,True
2022-02-26,Banjir,Brebes,Jawa Tengah,0,0,0,25,31,4,2022,2,Hujan,True
2022-02-26,Banjir,Mojokerto,Jawa Timur,0,0,0,0,30,0,2022,2,Hujan,True
2022-02-26,Banjir,Aceh Utara,Aceh,0,0,0,0,1596,0,2022,2,Hujan,True
2022-02-26,Banjir,Aceh Timur,Aceh,0,0,0,3,5438,2,2022,2,Hujan,True
2022-02-25,Banjir,Sumbawa,Nusa Tenggara Barat,0,0,0,0,3,0,2022,2,Hujan,True
2022-02-25,Banjir,Kota Pasuruan,Jawa Timur,0,0,0,0,25,0,2022,2,Hujan,True
2022-02-23,Banjir,Garut,Jawa Barat,0,0,0,9,30,1,2022,2,Hujan,True
2022-02-23,Banjir,Kota Kupang,Nusa Tenggara Timur,0,0,0,0,197,0,2022,2,Hujan,True
2022-02-22,Banjir,Kupang,Nusa Tenggara Timur,0,1,0,0,27,0,2022,2,Hujan,True
2022-02-22,Banjir,Kota Sorong,Papua Barat,0,0,0,0,31,0,2022,2,Hujan,True
2022-02-22,Banjir,Teluk Bintuni,Papua Barat,0,0,0,24,0,0,2022,2,Hujan,True
2022-02-22,Banjir,Fak-Fak,Papua Barat,0,0,0,24,0,0,2022,2,Hujan,True
2022-02-22,Banjir,Seram Bagian Barat,Maluku,0,0,0,0,20,0,2022,2,Hujan,True
2022-02-21,Banjir,Jayapura,Papua,0,0,0,0,195,0,2022,2,Hujan,True
2022-02-21,Banjir,Cirebon,Jawa Barat,0,0,0,0,1684,0,2022,2,Hujan,True
2022-02-21,Banjir,Wajo,Sulawesi Selatan,0,0,0,0,125,0,2022,2,Hujan,True
2022-02-21,Banjir,Buton Selatan,Sulawesi Tenggara,0,0,0,23,0,0,2022,2,Hujan,True
2022-02-21,Banjir,Pangkajene Kepulauan,Sulawesi Selatan,0,0,0,0,0,0,2022,2,Hujan,True
